Date,Product_ID,Product_Name,Product_Category,Model_Series,Units_Sold,Revenue_INR,Region,State,City,Online_Offline,Store_Name,Discount_Percent,Stock_Available,Review_ID,Platform,Customer_ID,Sentiment_Label,Star_Rating,Return_Product,Return_Reason,Keywords_Extracted,Review_Text,Helpfulness_Votes
2024-10-19,FRZ-1002,Refrigerator Smart Fridge 2,Refrigerator,Smart Fridge,727,42293225,East,West Bengal,Kolkata,Online,,0,164,R68706,Flipkart,C69709,Positive,5,No,,design,Voice ten suffer cover stand choose. positive experience with design.,96
2025-04-30,EBR-1004,Galaxy Buds 4,Earbuds,Galaxy Buds,320,12311040,Central,Madhya Pradesh,Indore,Online,,10,97,R39316,Amazon,C57323,Neutral,3,Yes,Cost performance artist any contain better.,bluetooth,Service improve present. neutral experience with bluetooth.,52
2025-04-21,MSE-1004,Mouse Samsung Mouse 4,Mouse,Samsung Mouse,209,4917770,East,Bihar,Patna,Online,,0,7,R65180,Amazon,C83856,Neutral,3,No,,scroll,Issue save letter and. neutral experience with scroll.,21
2024-09-01,SPK-1004,Speaker Sound Tower 4,Speaker,Sound Tower,383,3064000,Central,Chhattisgarh,Raipur,Offline,Vijay Sales,15,81,R59315,,C93076,Positive,5,,,loud,Tend place yes response. positive experience with loud.,52
2025-02-03,PHN-1002,Galaxy M 2,Smartphone,Galaxy M,93,1903896,Central,Chhattisgarh,Raipur,Offline,Big C,10,73,R98992,,C62784,Positive,4,,,battery,Share ahead special go. positive experience with battery.,33
2025-03-28,LED-T-1004,LED TV T Series 4,LED TV,T Series,435,10028490,East,Assam,Guwahati,Online,,20,134,R11959,Flipkart,C33432,Positive,4,Yes,Food trade recognize real.,remote,Continue career arm recently buy young walk. positive experience with remote.,8
2024-10-24,MSE-1004,Mouse Samsung Mouse 4,Mouse,Samsung Mouse,323,15229773,West,Maharashtra,Pune,Offline,Poorvika,10,83,R78735,,C48310,Negative,2,,,click,Although such cultural control become. negative experience with click.,77
2025-02-10,LPT-1004,Galaxy Book 4,Laptop,Galaxy Book,747,21026556,North,Uttar Pradesh,Lucknow,Online,,10,197,R59241,Flipkart,C33238,Positive,4,Yes,Never attorney best.,battery,Control draw law soldier. positive experience with battery.,86
2025-07-07,SSD-1005,SSD EVO Series 5,SSD,EVO Series,503,2758452,South,Karnataka,Mysuru,Online,,15,182,R80687,Samsung.com,C95104,Neutral,3,Yes,At actually station age easy.,reliable,Ball clear everyone one. neutral experience with reliable.,41
2025-07-09,LPT-1002,Galaxy Book 2,Laptop,Galaxy Book,159,8564694,East,Assam,Guwahati,Online,,10,120,R43899,Samsung.com,C17551,Positive,4,Yes,Two medical head ball or can race.,battery,Imagine window suffer onto. positive experience with battery.,86
2025-02-26,KYB-1004,Keyboard Samsung Keys 4,Keyboard,Samsung Keys,686,19902918,West,Maharashtra,Nagpur,Online,,20,194,R40233,Amazon,C46676,Neutral,3,Yes,Good half executive along later sign.,layout,West push force well light strong floor. neutral experience with layout.,64
2024-09-08,MSE-1005,Mouse Samsung Mouse 5,Mouse,Samsung Mouse,280,3101280,West,Maharashtra,Nagpur,Offline,Big C,20,71,R56263,,C65393,Positive,5,,,wireless,Design partner admit parent treatment personal born. positive experience with wireless.,61
2024-09-21,MON-1001,Desktop Monitor ViewFinity 1,Desktop Monitor,ViewFinity,659,37771903,South,Telangana,Hyderabad,Offline,Poorvika,0,117,R56975,,C83590,Negative,1,,,HDMI,Under quite base whatever meeting above. negative experience with HDMI.,67
2025-07-15,KYB-1003,Keyboard Samsung Keys 3,Keyboard,Samsung Keys,615,3080535,North,Punjab,Ludhiana,Online,,15,183,R14813,Samsung.com,C17860,Positive,5,Yes,Nature evidence police nor.,response,Your left they too. positive experience with response.,21
2024-12-16,FRZ-1001,Refrigerator Smart Fridge 1,Refrigerator,Smart Fridge,790,17567230,East,Assam,Guwahati,Offline,Vijay Sales,20,165,R74355,,C39360,Positive,4,,,cooling,Into himself garden. positive experience with cooling.,54
2025-06-12,TAB-1003,Galaxy Tab 3,Smart Tablet,Galaxy Tab,101,3551968,North,Uttar Pradesh,Kanpur,Online,,0,17,R22730,Samsung.com,C26765,Positive,5,No,,apps,Technology agent marriage. positive experience with apps.,43
2025-06-28,MSE-1005,Mouse Samsung Mouse 5,Mouse,Samsung Mouse,684,39157632,Central,Chhattisgarh,Raipur,Offline,Poorvika,15,83,R15536,,C78956,Positive,4,,,sensor,Bed commercial federal show themselves strategy. positive experience with sensor.,6
2025-03-27,TAB-1005,Galaxy Tab 5,Smart Tablet,Galaxy Tab,461,2854973,Central,Chhattisgarh,Raipur,Online,,10,73,R54115,Flipkart,C85245,Negative,1,No,,apps,Whole guy eight field too. negative experience with apps.,78
2025-01-04,FRZ-1003,Refrigerator Smart Fridge 3,Refrigerator,Smart Fridge,649,37260388,Central,Chhattisgarh,Raipur,Online,,5,133,R23685,Flipkart,C73087,Positive,4,No,,noise,Line continue do commercial someone newspaper season. positive experience with noise.,0
2025-05-07,EBR-1001,Galaxy Buds 1,Earbuds,Galaxy Buds,653,26836994,West,Gujarat,Ahmedabad,Offline,Lot Mobiles,15,128,R75525,,C32024,Neutral,3,,,noise cancel,Election writer future day list face. neutral experience with noise cancel.,93
2025-04-14,KYB-1002,Keyboard Samsung Keys 2,Keyboard,Samsung Keys,63,1357650,South,Tamil Nadu,Chennai,Online,,0,146,R47604,Flipkart,C99599,Positive,5,Yes,Next begin born assume event part.,USB,Create tend if each choice special population. positive experience with USB.,46
2024-09-17,FRZ-1001,Refrigerator Smart Fridge 1,Refrigerator,Smart Fridge,648,22767480,North,Uttar Pradesh,Kanpur,Online,,20,74,R70398,Samsung.com,C86375,Positive,5,Yes,Avoid until husband cut important.,energy,Nothing window defense become table someone first. positive experience with energy.,13
2024-08-08,KYB-1004,Keyboard Samsung Keys 4,Keyboard,Samsung Keys,685,31051050,North,Uttar Pradesh,Kanpur,Online,,15,194,R32151,Flipkart,C81428,Positive,5,No,,USB,Cell inside I expert president. positive experience with USB.,38
2025-04-19,SPK-1001,Speaker Sound Tower 1,Speaker,Sound Tower,482,23030924,South,Tamil Nadu,Coimbatore,Online,,20,56,R42151,Samsung.com,C37601,Positive,4,Yes,Support low look answer scientist.,bluetooth,Suddenly star nice describe walk. positive experience with bluetooth.,72
2024-08-26,SPK-1004,Speaker Sound Tower 4,Speaker,Sound Tower,182,3419234,Central,Madhya Pradesh,Bhopal,Online,,10,110,R41109,Samsung.com,C15555,Negative,2,Yes,Maybe serve thing tax threat.,bluetooth,Wall certain stock character relate sell serious. negative experience with bluetooth.,19
2025-05-20,EBR-1004,Galaxy Buds 4,Earbuds,Galaxy Buds,756,13131720,East,West Bengal,Kolkata,Online,,20,0,R23289,Samsung.com,C77969,Negative,2,No,,noise cancel,Enough go song. negative experience with noise cancel.,65
2025-06-02,PHN-1002,Galaxy M 2,Smartphone,Galaxy M,406,21408786,West,Gujarat,Ahmedabad,Online,,20,149,R30441,Flipkart,C70437,Positive,4,Yes,Sport significant foreign.,camera,System choose very single amount. positive experience with camera.,63
2025-01-06,LED-T-1003,LED TV T Series 3,LED TV,T Series,237,11201331,South,Karnataka,Bengaluru,Offline,Lot Mobiles,15,158,R97122,,C20028,Positive,5,,,sound,Point experience special how full relate. positive experience with sound.,49
2025-06-12,LPT-1002,Galaxy Book 2,Laptop,Galaxy Book,644,18417112,Central,Chhattisgarh,Raipur,Offline,Reliance Digital,10,124,R78033,,C34508,Neutral,3,,,performance,Remember tough carry lead. neutral experience with performance.,68
2024-08-03,PHN-1002,Galaxy M 2,Smartphone,Galaxy M,392,18829328,South,Andhra Pradesh,Visakhapatnam,Online,,20,51,R62376,Amazon,C63805,Negative,2,Yes,Herself offer nation term.,display,His system social back network morning. negative experience with display.,55
2025-02-22,LED-T-1002,LED TV T Series 2,LED TV,T Series,798,14231532,North,Delhi,New Delhi,Online,,15,23,R73614,Samsung.com,C58861,Positive,5,No,,remote,Take street mother score radio. positive experience with remote.,46
2025-07-06,LPT-1001,Galaxy Book 1,Laptop,Galaxy Book,694,6506944,East,Assam,Guwahati,Online,,10,1,R52917,Flipkart,C83198,Negative,2,Yes,Popular eye dark other administration available.,keyboard,Against in six coach nature important available. negative experience with keyboard.,80
2024-10-27,MON-1002,Desktop Monitor ViewFinity 2,Desktop Monitor,ViewFinity,239,4387084,East,West Bengal,Kolkata,Offline,Poorvika,20,5,R60740,,C69845,Positive,5,,,HDMI,Employee none range table sit both size. positive experience with HDMI.,77
2025-01-07,SPK-1003,Speaker Sound Tower 3,Speaker,Sound Tower,386,21778892,North,Uttar Pradesh,Lucknow,Offline,Lot Mobiles,5,125,R60394,,C91072,Positive,4,,,connectivity,Whose teach sister nature affect. positive experience with connectivity.,91
2025-04-28,LPT-1004,Galaxy Book 4,Laptop,Galaxy Book,119,2874445,East,Assam,Guwahati,Online,,20,158,R22946,Samsung.com,C87342,Positive,4,Yes,Fill help himself share indeed.,battery,Friend them current there. positive experience with battery.,95
2025-03-26,LED-T-1004,LED TV T Series 4,LED TV,T Series,594,10203138,South,Andhra Pradesh,Visakhapatnam,Online,,0,180,R18377,Amazon,C84965,Positive,5,Yes,Some return off.,sound,Today girl leader early vote ahead sign. positive experience with sound.,98
2025-06-26,PHN-1005,Galaxy M 5,Smartphone,Galaxy M,614,17988972,North,Punjab,Amritsar,Offline,UniverCell,15,175,R20311,,C52739,Neutral,3,,,battery,Market edge health then. neutral experience with battery.,47
2025-07-05,TAB-1002,Galaxy Tab 2,Smart Tablet,Galaxy Tab,665,8944250,East,West Bengal,Kolkata,Online,,10,9,R17433,Samsung.com,C52033,Positive,5,Yes,Protect huge radio.,note-taking,Magazine man response chance. positive experience with note-taking.,77
2025-06-24,SSD-1003,SSD EVO Series 3,SSD,EVO Series,722,42704134,North,Uttar Pradesh,Lucknow,Online,,15,191,R83447,Samsung.com,C30279,Positive,5,Yes,Hope work expect brother.,speed,Statement movement night wall type positive. positive experience with speed.,39
2025-03-22,LPT-1002,Galaxy Book 2,Laptop,Galaxy Book,273,11232858,West,Rajasthan,Udaipur,Offline,Samsung Store,10,76,R89671,,C37692,Positive,4,,,screen,Especially foot third its cup strategy. positive experience with screen.,12
2025-06-03,SSD-1005,SSD EVO Series 5,SSD,EVO Series,301,7120757,Central,Chhattisgarh,Raipur,Offline,Sangeetha,15,103,R55693,,C57700,Positive,4,,,speed,Give image couple economy policy school represent interview. positive experience with speed.,14
2025-05-11,LPT-1005,Galaxy Book 5,Laptop,Galaxy Book,284,12740240,South,Andhra Pradesh,Vijayawada,Offline,Croma,10,70,R81852,,C13715,Positive,5,,,screen,Campaign side situation opportunity. positive experience with screen.,0
2025-05-24,KYB-1005,Keyboard Samsung Keys 5,Keyboard,Samsung Keys,778,29834744,East,Assam,Guwahati,Offline,Samsung Store,10,82,R20509,,C21310,Positive,4,,,USB,Too kitchen practice money. positive experience with USB.,45
2024-09-02,FRZ-1001,Refrigerator Smart Fridge 1,Refrigerator,Smart Fridge,284,1065568,South,Karnataka,Mysuru,Online,,0,130,R73845,Flipkart,C91673,Positive,5,Yes,Environmental explain seek large major bag.,cooling,School particular loss material. positive experience with cooling.,90
2024-11-29,TAB-1004,Galaxy Tab 4,Smart Tablet,Galaxy Tab,129,592110,West,Maharashtra,Mumbai,Online,,10,30,R88194,Flipkart,C39722,Negative,2,No,,apps,Simply point American which support standard thank community. negative experience with apps.,27
2024-09-21,PHN-1001,Galaxy M 1,Smartphone,Galaxy M,754,45043960,East,West Bengal,Kolkata,Offline,Poorvika,20,56,R41127,,C53530,Positive,4,,,charging,Or garden service half thank worry again. positive experience with charging.,47
2024-11-11,LPT-1004,Galaxy Book 4,Laptop,Galaxy Book,224,10856608,North,Uttar Pradesh,Kanpur,Online,,20,159,R65577,Flipkart,C60010,Positive,5,Yes,Hair third event bed style to.,screen,See pull well day how various act. positive experience with screen.,8
2025-06-21,LED-T-1003,LED TV T Series 3,LED TV,T Series,514,28197526,East,Assam,Guwahati,Offline,Sangeetha,20,168,R76480,,C81826,Positive,4,,,sound,Military cold market shoulder. positive experience with sound.,5
2024-11-30,MON-1005,Desktop Monitor ViewFinity 5,Desktop Monitor,ViewFinity,340,17794580,East,West Bengal,Kolkata,Online,,0,200,R28564,Flipkart,C63626,Positive,5,Yes,History religious traditional across the.,refresh rate,Owner Republican me kind total. positive experience with refresh rate.,72
2025-01-16,LPT-1003,Galaxy Book 3,Laptop,Galaxy Book,276,8778456,Central,Chhattisgarh,Raipur,Online,,5,171,R39665,Amazon,C53028,Positive,5,Yes,Up political card.,speed,Wide nor state public court. positive experience with speed.,62
2025-01-20,FRZ-1005,Refrigerator Smart Fridge 5,Refrigerator,Smart Fridge,760,34221280,East,West Bengal,Kolkata,Online,,20,161,R35530,Amazon,C78802,Positive,5,No,,cooling,Way onto soldier necessary anything employee score. positive experience with cooling.,69
2024-08-03,MON-1003,Desktop Monitor ViewFinity 3,Desktop Monitor,ViewFinity,102,1230732,North,Uttar Pradesh,Lucknow,Offline,Sangeetha,20,149,R37895,,C74101,Positive,4,,,stand,Nature position civil difficult force. positive experience with stand.,75
2025-05-02,SPK-1002,Speaker Sound Tower 2,Speaker,Sound Tower,262,11539528,South,Tamil Nadu,Coimbatore,Online,,10,186,R53001,Samsung.com,C16727,Positive,5,No,,bass,Bar good measure tree though physical agent. positive experience with bass.,85
2025-01-03,FRZ-1005,Refrigerator Smart Fridge 5,Refrigerator,Smart Fridge,427,16794337,North,Delhi,New Delhi,Online,,0,141,R35925,Samsung.com,C25779,Neutral,3,No,,cooling,Lawyer establish question impact break. neutral experience with cooling.,72
2025-06-16,KYB-1003,Keyboard Samsung Keys 3,Keyboard,Samsung Keys,188,10971116,East,West Bengal,Kolkata,Offline,Poorvika,5,179,R17596,,C93019,Positive,5,,,response,Truth serious she on region until bar. positive experience with response.,49
2025-05-26,EBR-1005,Galaxy Buds 5,Earbuds,Galaxy Buds,724,37692164,North,Delhi,New Delhi,Online,,5,28,R26858,Samsung.com,C75541,Positive,5,Yes,Dream skill quite bed.,bluetooth,Kid today decision world or push number. positive experience with bluetooth.,1
2024-11-02,KYB-1003,Keyboard Samsung Keys 3,Keyboard,Samsung Keys,212,5762584,South,Tamil Nadu,Coimbatore,Offline,Poorvika,0,186,R53119,,C22416,Positive,5,,,typing,The build many financial our talk. positive experience with typing.,50
2024-10-11,LED-T-1002,LED TV T Series 2,LED TV,T Series,581,28248801,South,Andhra Pradesh,Visakhapatnam,Online,,10,63,R83892,Samsung.com,C59655,Positive,5,Yes,Security thus suddenly perform not play.,HDR,Economy plan throw. positive experience with HDR.,66
2025-05-13,MON-1004,Desktop Monitor ViewFinity 4,Desktop Monitor,ViewFinity,201,11779203,South,Kerala,Thiruvananthapuram,Offline,Croma,20,60,R69151,,C34140,Positive,4,,,HDMI,Computer sea listen much report. positive experience with HDMI.,34
2025-03-12,SSD-1001,SSD EVO Series 1,SSD,EVO Series,386,13545512,East,Bihar,Patna,Offline,Croma,20,93,R19673,,C49492,Positive,5,,,storage,Say stop then somebody as lot religious. positive experience with storage.,58
2024-08-17,EBR-1005,Galaxy Buds 5,Earbuds,Galaxy Buds,353,4727729,West,Maharashtra,Pune,Offline,UniverCell,15,116,R71307,,C26728,Negative,2,,,noise cancel,Agency else over big nice avoid. negative experience with noise cancel.,44
2024-08-09,LED-T-1003,LED TV T Series 3,LED TV,T Series,299,1318889,East,West Bengal,Kolkata,Online,,20,159,R36635,Amazon,C17202,Positive,5,Yes,Population care several mention environmental.,remote,Evidence southern receive. positive experience with remote.,15
2025-05-27,PHN-1001,Galaxy M 1,Smartphone,Galaxy M,445,25559465,West,Rajasthan,Udaipur,Online,,15,58,R38750,Amazon,C52465,Positive,5,Yes,Green charge very.,display,National this better discover. positive experience with display.,79
2025-04-13,TAB-1005,Galaxy Tab 5,Smart Tablet,Galaxy Tab,463,14485881,East,Assam,Guwahati,Online,,15,99,R19870,Samsung.com,C90928,Positive,4,Yes,Value themselves meeting.,battery,Soldier week heavy office. positive experience with battery.,86
2024-07-19,MON-1002,Desktop Monitor ViewFinity 2,Desktop Monitor,ViewFinity,378,1533546,North,Punjab,Ludhiana,Offline,Sangeetha,10,150,R78884,,C45649,Negative,2,,,refresh rate,Seek community political inside. negative experience with refresh rate.,18
2024-09-10,MSE-1004,Mouse Samsung Mouse 4,Mouse,Samsung Mouse,528,24187152,Central,Madhya Pradesh,Bhopal,Online,,15,142,R25304,Amazon,C11638,Neutral,3,Yes,Perform writer statement hit.,click,Treatment car tonight fine manager leg. neutral experience with click.,73
2024-08-18,MSE-1002,Mouse Samsung Mouse 2,Mouse,Samsung Mouse,425,15186100,North,Punjab,Amritsar,Online,,20,37,R45401,Flipkart,C14930,Negative,2,No,,USB,Kid list increase. negative experience with USB.,80
2025-03-06,LPT-1005,Galaxy Book 5,Laptop,Galaxy Book,568,2500904,Central,Madhya Pradesh,Bhopal,Online,,5,196,R86601,Flipkart,C79919,Neutral,3,Yes,Whole upon service back recently Republican.,keyboard,Leg rate practice social rich. neutral experience with keyboard.,52
2024-11-13,MON-1001,Desktop Monitor ViewFinity 1,Desktop Monitor,ViewFinity,673,22465413,North,Delhi,New Delhi,Offline,Big C,20,137,R68113,,C84587,Positive,5,,,panel,Age certain development many democratic. positive experience with panel.,80
2024-07-21,MSE-1003,Mouse Samsung Mouse 3,Mouse,Samsung Mouse,390,7741890,Central,Chhattisgarh,Raipur,Offline,Croma,20,0,R66646,,C47539,Positive,5,,,sensor,Key mother name stuff. positive experience with sensor.,13
2025-04-17,LED-T-1002,LED TV T Series 2,LED TV,T Series,793,36904634,South,Kerala,Kochi,Online,,20,131,R82792,Flipkart,C68910,Negative,2,No,,remote,Environment establish give ready. negative experience with remote.,95
2025-01-23,PHN-1003,Galaxy M 3,Smartphone,Galaxy M,233,1509374,Central,Chhattisgarh,Raipur,Offline,Reliance Digital,5,157,R55227,,C28409,Positive,4,,,charging,Let better market. positive experience with charging.,97
2024-12-31,FRZ-1004,Refrigerator Smart Fridge 4,Refrigerator,Smart Fridge,52,841152,North,Punjab,Ludhiana,Online,,10,56,R88920,Amazon,C59521,Positive,4,No,,energy,Time subject discover card four compare. positive experience with energy.,97
